Attacking,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats
291,57,67,46,63,58,13,12,13,1563,339
249,63,34,58,62,32,13,11,16,1514,319
258,61,55,39,60,43,11,12,6,1402,304
226,43,34,48,64,37,5,13,14,1609,353
184,21,27,64,52,20,9,15,14,1363,285
224,54,34,56,50,30,14,8,9,1461,327
223,60,23,55,57,28,11,9,6,1404,295
262,48,60,49,55,50,13,10,8,1420,299
175,29,25,55,44,22,8,14,6,1429,302
213,37,37,51,62,26,6,6,7,1487,330
188,32,27,59,43,27,9,11,12,1413,307
183,23,18,60,56,26,9,14,8,1330,290
275,64,57,42,60,52,10,8,10,1462,312
220,56,33,50,58,23,14,13,13,1658,355
90,16,19,15,23,17,60,57,62,1079,343
256,59,47,32,70,48,9,13,8,1569,331
263,27,66,72,46,52,7,8,7,1396,312
83,13,19,11,22,18,56,58,64,1044,339
219,44,34,45,63,33,12,11,8,1485,316
246,54,55,40,59,38,9,5,8,1559,340
259,57,50,47,59,46,12,7,7,1625,339
253,57,52,38,58,48,14,13,10,1510,330
261,57,52,46,61,45,6,13,11,1594,342
79,18,14,11,22,14,61,55,63,1040,333
181,21,21,52,60,27,9,12,12,1317,285
277,61,55,47,59,55,9,9,16,1643,350
261,54,50,43,60,54,11,13,11,1589,348
265,50,62,46,52,55,11,10,8,1401,309
232,60,33,60,51,28,8,8,9,1433,313
256,49,42,42,68,55,14,10,13,1633,343
274,46,62,60,57,49,13,15,11,1603,332
257,50,43,44,67,53,8,10,12,1582,330
282,32,68,62,55,65,12,9,15,1431,304
283,57,39,58,70,59,14,5,12,1640,348
281,34,67,73,48,59,14,6,13,1493,321
222,55,31,45,58,33,6,11,8,1551,334
245,55,50,34,61,45,9,8,8,1541,341
203,31,19,57,58,38,13,8,7,1334,295
204,32,28,60,51,33,12,10,11,1431,309
257,54,49,47,56,51,12,11,13,1661,355
285,37,67,56,61,64,10,10,10,1478,314
180,62,28,40,24,26,7,8,14,1389,306
219,34,28,62,58,37,14,6,7,1395,297
277,65,58,38,65,51,13,12,6,1447,306
261,55,53,44,66,43,11,7,13,1628,353
278,44,68,67,61,38,14,6,8,1514,332
212,51,27,56,51,27,10,9,10,1472,328
52,7,15,12,11,7,63,59,63,908,331
264,63,40,39,67,55,12,14,9,1631,357
256,52,52,35,62,55,10,15,9,1483,318
231,54,40,50,55,32,10,12,12,1551,341
270,60,66,42,52,50,11,9,12,1470,322
66,11,8,10,28,9,62,61,58,928,323
265,50,45,52,70,48,10,11,11,1618,342
80,10,12,19,30,9,62,60,61,1032,338
279,38,65,63,68,45,12,12,7,1621,342
259,59,46,60,63,31,12,14,15,1678,359
289,50,63,60,55,61,12,6,11,1484,318
215,59,20,55,58,23,12,7,12,1463,324
251,56,59,39,59,38,12,8,13,1530,342
219,64,28,49,42,36,6,6,12,1467,310
209,54,33,47,41,34,15,10,11,1468,316
229,43,48,39,56,43,14,13,15,1558,339
70,14,10,12,24,10,50,57,63,1009,321
241,59,42,54,57,29,11,8,9,1549,336
245,51,38,50,68,38,15,10,12,1627,345
206,36,33,44,61,32,7,12,12,1480,319
284,61,48,53,67,55,13,10,7,1534,318
252,43,52,48,61,48,14,14,8,1717,367
279,53,53,54,68,51,6,11,15,1634,341
87,11,7,15,46,8,66,56,63,1004,332
204,29,25,59,57,34,9,11,15,1417,298
247,55,54,46,57,35,12,6,12,1570,336
289,54,62,41,68,64,15,11,11,1530,326
252,56,49,44,58,45,9,10,12,1514,320
167,22,18,62,45,20,15,10,13,1286,282
197,33,24,58,53,29,14,9,12,1441,311
273,52,56,47,70,48,10,9,7,1583,331
269,33,63,62,52,59,12,14,5,1471,318
270,49,58,47,62,54,5,11,14,1541,328
278,49,59,64,53,53,7,10,9,1462,321
280,45,55,60,68,52,5,12,8,1681,355
246,65,48,33,62,38,9,5,12,1396,308
208,36,32,42,66,32,13,13,8,1465,318
242,48,49,34,69,42,6,8,10,1492,324
241,48,57,38,62,36,14,7,6,1536,329
265,58,54,50,62,41,14,13,12,1616,339
255,57,49,44,55,50,13,12,10,1470,323
244,55,52,35,57,45,8,7,7,1548,322
186,43,23,50,41,29,13,14,9,1443,310
98,19,13,18,31,17,58,58,60,1124,348
95,15,14,17,31,18,54,58,62,1015,327
281,43,63,65,60,50,9,11,10,1463,312
252,35,58,56,57,46,14,16,15,1659,359
189,49,29,48,36,27,10,11,12,1479,318
236,46,32,63,60,35,6,7,7,1498,320
235,47,37,54,63,34,9,12,13,1533,327
229,51,36,56,54,32,8,12,14,1606,345
236,52,42,43,60,39,7,7,8,1429,307
274,58,47,60,65,44,10,7,8,1645,345
251,46,35,63,68,39,7,11,10,1588,332
263,36,68,63,52,44,11,5,12,1418,305
256,45,59,48,59,45,7,16,11,1578,335
226,46,32,56,58,34,11,7,8,1496,320
219,43,30,52,65,29,8,7,9,1506,324
265,56,46,56,62,45,14,14,9,1622,350
66,10,10,12,17,17,55,59,65,1038,335
276,58,45,56,70,47,10,8,12,1585,331
297,54,62,66,59,56,10,12,11,1462,310
238,57,32,53,61,35,6,13,14,1580,329
184,34,25,59,39,27,8,13,11,1327,283
238,58,56,26,54,44,9,11,10,1393,305
241,32,62,59,46,42,13,12,5,1454,313
194,30,27,62,53,22,6,6,7,1371,301
108,18,19,18,38,15,58,58,62,1172,344
214,51,28,57,52,26,7,11,8,1465,313
190,36,22,59,45,28,13,13,8,1331,287
106,34,5,12,46,9,60,57,61,1052,334
57,11,7,11,19,9,60,59,61,1027,324
248,48,53,38,60,49,7,14,14,1494,330
206,56,24,47,54,25,12,16,12,1519,326
266,33,60,62,57,54,10,14,10,1416,300
82,17,10,13,27,15,56,57,60,1049,335
275,51,53,48,64,59,11,14,9,1703,364
227,42,33,59,60,33,6,6,9,1475,320
196,53,27,40,53,23,8,14,8,1490,326
101,21,19,15,31,15,56,58,62,1082,335
250,46,40,57,64,43,6,10,8,1671,344
269,52,50,58,57,52,11,12,12,1586,339
238,56,41,55,54,32,8,9,7,1547,328
214,46,32,51,54,31,14,10,13,1516,331
222,44,32,46,61,39,8,7,7,1551,343
70,12,5,13,33,7,61,58,64,949,339
236,40,36,60,59,41,14,12,6,1494,318
75,15,12,13,22,13,55,62,60,1011,328
248,57,47,41,62,41,14,13,10,1466,315
225,54,44,33,54,40,9,13,6,1609,356
67,12,8,16,23,8,60,59,65,1023,329
255,32,67,68,46,42,12,10,13,1459,318
213,31,39,56,58,29,14,10,7,1486,325
97,20,12,24,26,15,56,62,62,1176,336
286,57,50,56,70,53,9,9,6,1617,344
243,48,48,43,64,40,16,13,12,1650,359
287,59,54,54,64,56,15,7,12,1699,360
263,36,59,64,55,49,14,5,5,1401,307
192,25,19,61,63,24,8,15,12,1425,312
196,33,27,58,51,27,12,6,10,1371,289
244,52,52,38,59,43,12,9,7,1537,331
93,14,13,16,30,20,61,58,62,1058,348
264,61,52,47,60,44,6,10,16,1698,368
96,20,17,11,30,18,61,61,60,1033,336
259,60,53,42,62,42,9,7,13,1682,359
248,62,56,43,55,32,8,14,13,1538,343
63,11,6,11,28,7,59,56,57,908,324
61,12,7,11,24,7,53,58,61,879,315
71,12,5,13,26,15,50,47,73,910,327
279,57,47,61,57,57,7,9,9,1594,341
244,26,62,52,43,61,8,7,14,1442,323
64,14,6,13,23,8,52,62,61,908,315
252,59,53,39,59,42,10,13,14,1435,316
260,35,63,67,52,43,15,14,9,1470,302
261,49,58,45,56,53,15,12,6,1470,316
244,34,62,47,50,51,15,7,11,1370,291
188,26,27,62,44,29,11,14,6,1314,287
237,62,38,49,56,32,6,12,11,1598,333
233,39,44,60,60,30,10,8,6,1469,316
184,25,25,60,54,20,6,12,14,1352,300
205,53,23,55,56,18,13,8,9,1471,322
192,34,19,63,48,28,9,7,13,1340,289
269,57,62,40,55,55,15,11,7,1482,326
248,54,37,55,63,39,13,12,14,1627,338
250,48,41,51,64,46,13,7,15,1662,352
227,45,46,30,63,43,8,8,14,1421,307
214,55,32,55,42,30,13,7,8,1465,320
268,48,64,51,53,52,12,11,10,1443,324
245,48,45,46,53,53,12,15,13,1598,329
295,59,55,59,64,58,14,8,15,1711,365
245,56,41,51,58,39,7,12,5,1552,336
268,54,55,40,67,52,6,10,6,1422,312
229,53,39,45,52,40,6,9,12,1565,343
208,40,48,25,66,29,11,13,7,1445,312
229,50,29,58,57,35,8,10,15,1506,319
271,56,52,49,62,52,7,6,9,1659,349
259,33,66,65,51,44,9,6,7,1434,309
182,26,16,70,40,30,15,12,5,1264,278
272,31,62,69,57,53,7,13,11,1420,304
198,27,35,54,55,27,9,14,7,1334,295
55,7,5,5,34,4,55,56,62,864,313
255,31,60,61,46,57,11,13,6,1478,325
260,24,65,60,58,53,10,7,14,1363,293
251,45,58,39,62,47,9,13,7,1592,347
282,49,60,59,56,58,6,8,6,1504,322
272,49,50,58,64,51,8,5,11,1641,348
54,11,8,11,17,7,64,62,60,889,330
269,53,42,56,70,48,5,11,6,1690,354
255,57,48,38,58,54,5,6,14,1460,314
280,54,63,60,60,43,13,13,7,1486,324
200,28,26,63,53,30,9,8,5,1391,298
204,34,25,59,56,30,8,12,8,1469,322
73,14,13,17,15,14,59,61,60,1018,318
241,45,52,48,60,36,10,16,7,1590,336
202,35,27,53,57,30,10,15,13,1406,308
264,37,62,61,52,52,15,8,9,1503,324
266,58,49,47,63,49,14,16,7,1600,337
207,35,36,48,57,31,8,5,9,1515,333
265,54,56,49,57,49,14,9,14,1629,350
171,27,22,58,36,28,7,8,14,1319,279
258,46,52,42,65,53,8,6,11,1669,356
250,51,35,51,68,45,6,9,6,1632,347
176,29,16,58,47,26,16,9,16,1225,264
248,58,50,41,51,48,6,14,14,1589,348
57,10,7,13,20,7,56,59,62,906,328
53,10,5,10,21,7,54,58,60,858,321
247,51,43,43,62,48,13,10,13,1528,327
215,51,34,52,55,23,13,6,6,1381,304
269,39,64,66,53,47,10,8,11,1407,301
245,48,54,35,60,48,14,8,9,1499,320
65,11,9,11,25,9,52,57,68,916,317
246,55,58,42,48,43,12,11,6,1449,318
235,55,38,37,62,43,12,6,13,1486,311
266,60,57,51,53,45,15,5,8,1481,318
265,51,62,50,51,51,10,13,14,1573,346
245,54,55,42,50,44,10,9,13,1482,322
190,32,12,66,57,23,10,6,14,1312,284
242,44,40,46,67,45,13,11,12,1645,354
254,63,41,53,65,32,11,9,12,1629,340
247,40,45,59,65,38,13,10,12,1607,349
205,37,23,60,58,27,11,5,12,1325,291
63,13,6,13,24,7,60,66,57,828,306
275,57,56,47,61,54,7,7,11,1454,319
210,40,31,60,53,26,12,7,12,1390,299
260,44,41,59,65,51,14,8,14,1681,346
230,34,31,63,62,40,11,11,12,1567,331
250,53,54,34,54,55,9,10,10,1483,313
228,44,39,62,56,27,14,7,9,1480,330
256,58,56,39,58,45,6,13,9,1513,329
251,59,46,56,55,35,9,9,8,1444,318
262,42,43,59,70,48,10,8,11,1609,342
221,65,22,55,59,20,14,7,5,1383,305
263,35,63,54,54,57,7,7,7,1490,324
240,56,50,38,56,40,7,7,8,1534,328
263,35,64,67,49,48,11,12,7,1422,306
254,42,60,56,52,44,5,15,8,1436,312
282,43,65,64,59,51,13,9,8,1425,313
63,12,9,11,21,10,62,57,68,891,316
58,12,9,10,20,7,59,60,61,863,329
230,55,33,48,53,41,9,10,13,1563,336
62,11,7,11,25,8,61,58,63,932,337
176,22,24,59,43,28,7,14,13,1331,285
250,56,47,43,61,43,12,6,5,1606,350
247,56,54,38,57,42,12,7,13,1528,333
224,35,28,60,58,43,11,14,5,1390,295
272,58,50,48,62,54,13,15,13,1715,354
263,39,58,58,55,53,10,14,10,1557,339
281,41,61,63,50,66,10,13,8,1472,309
214,56,29,48,55,26,6,6,11,1567,336
277,49,62,52,59,55,9,11,7,1488,317
255,54,40,58,64,39,14,7,9,1619,345
77,19,11,14,17,16,62,58,60,962,323
274,39,59,64,55,57,11,7,10,1483,319
260,51,43,53,68,45,11,11,6,1651,348
275,58,55,51,59,52,9,14,10,1681,360
284,59,60,47,64,54,10,12,6,1493,319
193,36,20,53,54,30,12,9,12,1341,282
206,54,22,51,53,26,6,11,15,1509,329
264,55,45,55,62,47,11,8,12,1699,354
238,55,36,56,60,31,16,11,12,1564,338
239,41,63,56,45,34,14,15,7,1442,328
262,51,59,46,60,46,9,10,14,1454,318
242,48,60,37,55,42,11,13,5,1552,333
277,56,69,49,61,42,10,14,10,1460,319
285,47,62,65,60,51,7,12,14,1584,345
266,56,52,49,60,49,6,11,13,1608,339
246,62,44,38,58,44,15,6,5,1516,327
254,47,44,46,69,48,13,13,8,1535,315
236,53,31,54,60,38,13,12,7,1650,349
223,55,35,48,53,32,5,10,7,1537,335
217,54,30,49,50,34,10,9,7,1498,326
174,22,24,55,48,25,7,10,15,1390,308
238,53,40,41,63,41,14,14,5,1567,337
240,45,42,53,57,43,9,11,10,1673,358
205,57,34,42,49,23,10,6,11,1416,312
247,58,53,28,65,43,5,11,8,1550,338
253,54,47,44,67,41,13,6,14,1653,345
267,34,59,58,57,59,15,13,9,1591,338
298,62,63,49,66,58,14,12,7,1492,318
261,53,51,44,64,49,14,15,5,1550,330
252,28,67,71,45,41,6,8,10,1439,322
270,51,56,66,49,48,12,5,14,1657,366
259,39,68,61,42,49,11,7,14,1403,303
270,58,42,60,66,44,10,15,12,1719,367
214,57,25,54,44,34,10,7,12,1581,346
262,47,45,54,68,48,6,13,8,1631,359
80,20,11,15,21,13,55,58,63,1046,342
240,55,46,39,63,37,6,10,10,1522,326
231,44,35,59,64,29,10,7,13,1551,335
240,50,56,31,57,46,11,6,9,1417,303
263,47,50,52,67,47,6,13,6,1518,325
256,58,55,36,66,41,14,8,7,1454,319
214,41,16,61,55,41,15,8,10,1349,297
225,53,33,54,53,32,11,11,8,1502,330
260,48,49,45,66,52,13,10,10,1615,332
65,11,9,13,23,9,56,58,62,920,320
210,56,24,48,54,28,13,9,6,1412,307
268,54,52,49,60,53,14,8,8,1551,324
66,12,8,14,27,5,57,59,60,909,316
274,57,56,45,64,52,11,9,5,1610,337
237,46,49,47,58,37,10,14,8,1559,336
256,33,64,52,57,50,15,15,8,1477,321
214,61,21,48,58,26,11,7,15,1509,316
264,61,48,58,54,43,9,8,6,1658,364
82,15,14,18,22,13,55,64,58,1049,339
269,50,60,54,50,55,7,7,12,1519,327
197,30,24,58,58,27,11,12,10,1324,287
223,56,30,53,56,28,9,8,9,1561,341
259,53,52,52,53,49,6,8,11,1614,363
63,13,9,12,24,5,55,60,62,936,326
265,54,58,45,56,52,13,6,9,1521,340
54,11,7,13,15,8,65,58,63,983,350
287,55,53,55,68,56,7,8,6,1632,343
103,18,17,20,32,16,62,59,57,1071,337
273,49,61,57,55,51,13,13,7,1599,341
223,46,29,57,61,30,10,9,9,1487,318
274,55,57,53,63,46,13,14,12,1641,350
198,44,17,62,52,23,10,9,12,1337,292
263,41,61,56,51,54,6,11,15,1460,308
254,62,56,30,58,48,10,14,8,1551,324
232,45,33,52,65,37,13,16,11,1593,324
77,20,11,12,22,12,52,65,60,1038,330
264,50,53,52,64,45,12,10,10,1658,350
230,46,38,65,60,21,14,9,7,1495,327
68,14,9,12,25,8,57,55,64,926,326
251,42,55,44,64,46,12,10,10,1648,353
244,58,41,56,58,31,11,10,5,1516,335
284,56,63,48,58,59,8,12,13,1553,322
245,47,40,60,59,39,10,10,10,1517,322
246,50,47,42,65,42,10,11,7,1597,336
270,33,69,65,54,49,8,10,15,1437,305
262,43,64,57,50,48,9,13,15,1507,321
211,38,34,59,45,35,13,7,12,1331,284
286,51,62,56,57,60,9,11,5,1602,334
258,39,60,47,63,49,15,11,11,1482,320
245,64,45,54,55,27,9,13,11,1646,347
215,31,35,59,50,40,36,11,17,1508,307
256,55,51,48,63,39,6,6,14,1567,339
269,63,50,42,61,53,14,10,6,1603,344
61,12,7,14,18,10,59,57,61,938,318
67,15,10,9,25,8,56,58,61,1029,346
88,16,14,13,27,18,61,60,59,1093,346
228,39,37,54,62,36,10,8,11,1492,326
206,38,26,62,53,27,8,7,8,1314,291
257,59,47,45,66,40,6,14,11,1658,358
252,58,60,54,48,32,14,13,8,1513,323
268,57,62,36,56,57,9,15,12,1543,339
239,41,50,47,64,37,8,7,5,1539,327
255,39,60,52,49,55,7,15,16,1498,323
266,42,67,60,55,42,6,14,11,1437,306
276,36,70,64,52,54,11,7,9,1424,290
61,13,8,11,24,5,56,60,56,880,319
198,48,15,49,63,23,13,9,13,1445,318
261,65,45,51,53,47,10,15,10,1630,352
271,35,62,61,55,58,10,11,13,1492,302
253,26,67,62,54,44,8,7,12,1384,303
246,61,46,33,60,46,12,12,7,1536,310
86,19,11,11,36,9,56,56,62,1125,350
60,14,9,11,19,7,63,50,60,913,318
247,54,55,35,51,52,14,9,12,1527,339
182,22,25,59,49,27,9,9,10,1293,284
199,38,25,59,54,23,12,5,12,1418,312
235,53,55,30,56,41,6,5,10,1433,314
223,57,32,37,52,45,11,14,9,1465,318
295,56,66,60,55,58,11,12,7,1653,340
263,45,64,42,62,50,11,13,5,1455,316
266,37,64,58,55,52,15,13,11,1473,314
240,54,33,57,59,37,7,16,16,1543,340
257,35,58,58,51,55,9,10,8,1503,330
235,33,40,66,65,31,10,14,13,1405,301
220,47,38,47,61,27,13,10,10,1607,329
232,46,49,38,63,36,15,14,9,1564,345
229,56,30,57,61,25,5,11,10,1475,313
265,50,57,45,57,56,12,12,6,1607,352
262,62,54,41,57,48,10,10,14,1511,327
226,54,39,50,52,31,9,12,12,1526,340
220,50,24,57,50,39,15,10,10,1544,329
214,54,22,58,51,29,7,7,6,1438,312
200,55,30,48,33,34,15,10,10,1457,306
265,47,65,49,51,53,14,6,5,1500,324
63,9,9,15,24,6,55,56,63,920,322
243,56,50,48,53,36,11,9,10,1646,361
201,35,27,57,50,32,11,12,9,1366,293
294,58,63,46,62,65,9,12,11,1565,334
283,59,59,41,60,64,8,6,10,1596,321
236,58,49,31,58,40,12,9,13,1425,312
66,12,9,11,28,6,59,58,62,881,331
276,61,57,43,63,52,16,10,11,1577,347
201,51,29,42,54,25,10,12,14,1485,333
222,55,31,53,55,28,8,9,5,1483,325
253,32,62,66,52,41,7,5,12,1394,306
188,33,23,63,39,30,6,13,7,1365,294
277,57,56,55,57,52,10,8,9,1691,348
252,44,62,54,51,41,10,14,11,1464,328
49,11,5,11,15,7,56,59,60,924,321
273,52,68,45,50,58,5,14,12,1457,313
228,47,34,57,59,31,13,10,11,1638,348
272,53,62,48,56,53,12,7,6,1544,337
239,57,35,63,55,29,9,12,12,1438,309
298,60,59,58,63,58,8,6,9,1673,371
265,61,45,58,62,39,11,6,9,1511,322
286,54,60,61,57,54,10,10,15,1586,339
269,33,61,60,60,55,13,9,10,1452,317
296,59,59,60,59,59,7,11,13,1583,335
227,41,48,38,59,41,12,7,7,1477,331
182,39,22,60,37,24,9,15,11,1268,275
61,11,9,11,23,7,59,58,60,1029,340
275,41,67,48,62,57,9,10,7,1518,333
245,53,43,52,61,36,18,5,9,1634,353
245,47,57,33,58,50,5,11,11,1482,318
231,59,34,48,51,39,12,6,15,1518,332
187,49,19,43,51,25,13,8,7,1527,330
248,48,51,40,64,45,12,14,11,1573,338
199,34,29,62,40,34,6,14,7,1342,288
237,36,55,47,66,33,13,12,8,1526,331
61,14,8,13,17,9,53,56,59,1092,331
242,57,44,46,60,35,11,8,9,1496,325
229,56,32,60,52,29,6,8,12,1442,327
56,10,5,10,24,7,53,54,65,1018,338
260,50,64,45,57,44,8,11,6,1474,317
242,46,57,52,61,26,6,12,14,1647,359
274,47,62,56,60,49,12,9,8,1425,304
243,56,46,49,60,32,5,10,7,1533,343
260,52,49,49,62,48,15,6,13,1633,340
268,34,62,58,55,59,8,13,9,1482,314
208,38,25,57,62,26,10,7,6,1383,294
202,42,21,58,53,28,11,13,13,1461,310
181,30,19,56,53,23,15,13,11,1347,296
188,27,24,62,48,27,7,11,7,1349,299
231,56,46,33,55,41,9,6,10,1442,312
246,44,57,39,67,39,8,6,8,1592,341
187,39,24,56,39,29,13,13,9,1390,297
258,60,43,50,65,40,11,10,8,1625,354
80,15,9,21,27,8,57,57,59,1239,342
292,59,64,49,50,70,12,15,10,1531,336
261,59,55,40,55,52,10,15,14,1641,350
250,42,62,26,57,63,12,10,10,1431,310
66,14,8,11,28,5,64,62,61,891,330
181,30,22,58,36,35,10,5,10,1352,284
259,56,47,43,57,56,5,15,15,1519,328
229,59,40,49,58,23,5,6,15,1537,340
81,14,13,13,27,14,58,60,58,1057,337
210,49,20,60,55,26,6,7,6,1454,317
239,53,48,52,56,30,8,11,14,1549,342
296,59,57,61,58,61,14,6,14,1508,321
280,54,58,59,64,45,11,13,12,1711,363
279,66,51,52,64,46,12,9,13,1736,359
271,50,49,60,69,43,8,5,7,1602,340
117,28,20,11,38,20,60,57,60,1274,338
220,49,34,49,61,27,7,15,7,1451,310
273,51,61,54,51,56,16,6,11,1666,359
276,40,63,56,57,60,10,11,12,1498,313
265,47,56,55,52,55,8,14,13,1597,347
70,13,6,15,28,8,64,61,62,895,330
195,31,25,57,51,31,7,8,7,1332,289
245,30,58,61,49,47,7,13,13,1548,334
245,58,55,34,55,43,11,13,8,1349,299
272,59,45,47,65,56,14,8,14,1684,364
273,51,52,51,69,50,6,6,7,1594,346
253,57,49,39,56,52,7,5,14,1550,342
245,58,37,44,56,50,12,11,10,1581,344
258,51,52,42,62,51,11,6,13,1636,341
187,29,23,62,52,21,10,9,7,1359,289
265,31,65,63,53,53,14,10,15,1415,307
242,59,39,55,58,31,13,12,11,1537,326
269,53,53,54,66,43,10,11,5,1644,341
247,59,30,57,62,39,8,12,10,1575,337
265,58,64,44,54,45,8,12,11,1537,346
275,42,64,63,60,46,7,13,7,1479,313
243,28,52,55,59,49,12,15,16,1529,321
271,50,63,47,64,47,6,14,12,1688,354
258,38,62,62,53,43,9,6,10,1447,310
287,61,55,55,61,55,11,6,7,1676,353
98,19,17,15,34,13,62,59,63,1120,348
236,47,43,38,67,41,10,13,8,1537,323
245,56,52,33,60,44,6,8,6,1463,324
212,45,29,54,56,28,7,8,8,1508,337
256,52,35,55,69,45,14,11,8,1646,342
251,48,40,56,64,43,6,15,5,1545,342
256,53,63,41,55,44,12,14,9,1455,323
212,36,30,61,55,30,7,7,14,1330,286
92,14,19,13,27,19,54,57,58,1086,324
163,30,16,51,40,26,6,6,12,1290,282
257,56,62,32,55,52,12,5,6,1464,319
257,30,65,63,44,55,14,14,11,1354,292
256,43,59,55,52,47,10,8,6,1462,324
255,52,54,45,55,49,15,7,6,1520,332
261,57,53,39,52,60,6,5,13,1513,317
187,35,26,61,39,26,11,11,8,1363,289
247,48,37,60,63,39,14,7,6,1602,344
248,63,59,33,49,44,7,15,11,1431,300
90,19,14,17,27,13,55,59,61,1054,335
195,43,24,52,48,28,7,8,5,1398,311
262,38,67,56,56,45,6,7,10,1487,315
279,60,55,44,60,60,11,13,9,1657,345
82,14,10,14,30,14,57,58,63,1076,353
283,50,62,60,55,56,7,13,11,1623,340
202,29,25,64,58,26,9,14,14,1357,292
281,60,53,58,57,53,8,16,10,1671,351
200,33,24,57,59,27,14,11,12,1421,309
264,42,52,54,62,54,13,12,6,1651,358
254,45,59,50,51,49,9,15,12,1471,323
253,59,33,57,60,44,15,7,9,1588,342
224,45,32,51,60,36,7,9,11,1524,314
215,51,21,59,55,29,7,8,8,1390,298
263,38,55,55,64,51,10,7,11,1602,343
187,24,23,58,55,27,15,10,8,1356,300
244,57,53,29,58,47,13,10,8,1460,313
181,28,18,60,51,24,7,11,12,1293,282
266,49,55,47,60,55,12,15,13,1695,362
192,24,28,59,56,25,15,7,12,1338,298
231,56,39,42,58,36,6,8,10,1573,343
280,65,51,50,58,56,12,9,8,1633,333
263,34,68,60,49,52,8,6,13,1387,284
249,65,24,58,64,38,10,10,14,1598,332
243,54,37,58,59,35,15,6,13,1585,332
243,50,55,41,62,35,13,8,9,1640,355
276,65,38,65,69,39,14,6,11,1599,340
256,51,41,50,69,45,10,9,14,1606,341
271,62,57,49,62,41,8,6,13,1524,332
208,39,25,61,57,26,11,13,7,1405,304
213,46,39,46,53,29,13,13,13,1507,330
233,38,40,57,65,33,5,10,13,1610,349
232,56,46,34,57,39,15,6,12,1438,310
253,31,62,59,52,49,9,9,12,1438,312
247,32,61,54,54,46,7,7,15,1420,310
220,55,31,48,51,35,15,12,10,1442,311
207,52,27,48,44,36,7,12,13,1499,326
250,37,62,53,47,51,12,13,10,1454,316
178,23,18,67,44,26,10,5,12,1283,273
263,39,59,64,51,50,8,6,12,1486,331
233,39,58,36,61,39,8,8,12,1488,326
260,53,51,43,63,50,6,15,7,1545,333
221,39,30,63,54,35,10,8,9,1469,322
255,59,32,57,64,43,11,13,9,1579,338
270,48,61,59,52,50,11,10,14,1449,314
251,49,52,53,59,38,13,11,13,1651,354
265,57,42,47,68,51,12,10,8,1510,305
90,12,16,18,24,20,56,57,62,1031,320
253,32,62,58,53,48,14,9,16,1461,319
248,31,58,65,52,42,15,13,9,1498,331
270,62,58,40,61,49,13,9,14,1498,330
270,58,46,55,57,54,7,6,11,1652,354
268,47,57,44,62,58,8,14,13,1715,365
200,32,25,63,46,34,12,7,8,1375,293
263,56,55,54,64,34,11,15,6,1599,344
239,46,50,46,56,41,13,11,13,1681,362
280,58,58,60,57,47,5,7,13,1518,329
222,61,35,40,52,34,9,11,13,1543,330
56,9,7,13,19,8,57,56,62,888,318
220,58,31,44,51,36,8,9,12,1503,320
235,29,58,59,45,44,10,11,9,1482,331
266,49,56,58,68,35,7,12,10,1603,353
209,50,31,37,57,34,7,7,8,1486,324
199,43,20,55,61,20,7,11,12,1417,305
196,33,22,62,58,21,14,11,6,1411,310
200,40,26,62,50,22,13,14,7,1380,299
246,50,55,33,63,45,8,11,10,1510,324
238,57,33,60,60,28,11,7,13,1622,348
282,34,70,81,48,49,14,12,10,1445,301
251,48,40,56,68,39,8,8,14,1594,346
223,57,41,44,51,30,7,7,8,1516,342
242,57,50,38,59,38,9,10,7,1510,328
212,46,34,60,44,28,9,14,14,1406,298
226,57,34,45,59,31,14,16,6,1519,327
260,61,43,48,64,44,6,8,14,1588,335
265,40,61,54,57,53,11,13,14,1502,323
205,60,25,50,47,23,16,16,6,1456,311
276,49,54,51,70,52,11,11,12,1634,339
231,56,33,48,58,36,8,7,11,1562,336
211,61,30,40,55,25,9,7,6,1367,306
259,56,46,41,66,50,5,13,12,1650,346
256,55,59,38,55,49,12,14,7,1418,309
229,56,50,26,56,41,11,14,13,1470,319
280,43,62,64,54,57,6,10,11,1558,328
242,52,43,49,54,44,8,13,6,1624,360
67,11,8,11,29,8,60,60,60,907,325
267,45,62,62,49,49,12,10,9,1526,323
83,15,7,28,27,6,59,52,63,969,323
256,50,42,62,64,38,13,11,14,1670,357
190,27,21,59,58,25,13,12,13,1395,306
269,44,59,61,51,54,12,9,10,1512,329
210,34,23,65,56,32,11,14,6,1362,295
214,39,38,51,48,38,8,8,8,1451,312
220,68,30,43,50,29,12,7,9,1514,330
245,55,56,36,48,50,11,6,12,1472,329
238,60,53,33,57,35,8,11,5,1417,316
250,52,53,47,64,34,7,13,13,1630,351
175,35,43,15,61,21,12,8,11,1428,309
273,47,60,59,50,57,13,13,14,1475,317
230,51,49,39,61,30,6,15,8,1649,354
261,50,43,61,65,42,14,9,9,1718,369
205,44,30,45,61,25,7,14,14,1472,317
52,14,5,11,16,6,51,52,65,856,314
197,26,25,60,61,25,13,13,11,1314,284
242,56,45,40,55,46,7,10,9,1465,309
200,35,23,60,60,22,10,10,13,1379,299
74,14,8,13,29,10,57,60,61,958,326
253,48,56,26,64,59,8,12,14,1616,356
237,56,44,43,55,39,9,7,5,1568,342
